ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
ไวทาร่า VITARA,แอคเน่ ดีเฟนส์ ดาร์ก สปอต โซลูชั่น ACNE DEFENSE DARK SPOT SOLUTION,10-1-6800031355,68,ผลิต,อนุมัติ,26/9/2568,25/9/2571,บริษัท คอสมินา จำกัด,-,บริษัท บีริช (ประเทศไทย) จำกัด,U1CM00010168000313551056006981C,
ไวทาร่า VITARA,ดราก้อนส์ บลัด เพียวริฟายด์ คลีนเซอร์ DRAGON’S BLOOD PURIFY CLEANSER,11-1-6800011743,68,ผลิต,ยกเลิก (9/7/2568),17/4/2568,9/7/2568,บริษัท ไมลอทท์ แลบบอราทอรีส์ จำกัด,-,บริษัท บีริช (ประเทศไทย) จำกัด,U1CM00011168000117431059030411C,
ไวทาร่า VITARA,ดราก้อนส์ บลัด เพียวริฟายด์ คลีนเซอร์ DRAGON’S BLOOD PURIFY CLEANSER,11-1-6800028131,68,ผลิต,อนุมัติ,2/9/2568,1/9/2571,บริษัท ไมลอทท์ แลบบอราทอรีส์ จำกัด,-,บริษัท บีริช (ประเทศไทย) จำกัด,U1CM00011168000281311059030411C,
ไวทาร่า VITARA,ออร์แกนิค อโล เวร่า ไมเซล่า คลีนซิ่ง วอเตอร์ ORGANIC ALOE VERA MICELLAR CLEANSING WATER,11-1-6800005788,68,ผลิต,อนุมัติ,21/2/2568,20/2/2571,บริษัท ไมลอทท์ แลบบอราทอรีส์ จำกัด,-,บริษัท บีริช (ประเทศไทย) จำกัด,U1CM00011168000057881059030411C,
ไวทาร่า VITARA,เรติแนล กลาส สกิน เซรั่ม RETINAL KLASS ZKIN SERUM,10-1-6800013511,68,ผลิต,อนุมัติ,1/5/2568,30/4/2571,บริษัท คอสมินา จำกัด,-,บริษัท บีริช (ประเทศไทย) จำกัด,U1CM00010168000135111056006981C,
