ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เอ็ม ทรีทเม้นต์ เซรั่ม M TREATMENT SERUM,74-1-6800021802,68,ผลิต,อนุมัติ,14/7/2568,13/7/2571,บริษัท อาร์ แอนด์ ดี อินเตอร์ แมนูแฟคเจอริ่ง จำกัด,-,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),U1CM00074168000218021059018561C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เมคอัพ ออล กอน รีมูฟเวอร์ นอริช ไวพส์ MAKEUP ALL GONE REMOVER NOURISH WIPES,73-1-6800031990,68,ผลิต,อนุมัติ,2/10/2568,1/10/2571,บริษัท คูริโนะ (ประเทศไทย) จำกัด,-,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),U1CM00073168000319907361000111C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เมคอัพ โน เมคอัพ พาวเดอร์ ฟาวน์เดชั่น เบอร์ 01 แบร์ ไอเวอรี MAKEUP NO MAKEUP POWDER FOUNDATION NO. 01 BARE IVORY,10-2-6800034912,68,นำเข้า,อนุมัติ,25/9/2568,24/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU YUMING BIOTECHNOLOGY CO., LTD. 2/F TO 5/F , BUILDING B, NO.22, CHUANGYUAN ROAD, SHIBI SUBDISTRICT, PANYU DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000349121062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เมคอัพ โน เมคอัพ พาวเดอร์ ฟาวน์เดชั่น เบอร์ 02 ซอฟท์ นู้ด MAKEUP NO MAKEUP POWDER FOUNDATION NO. 02 SOFT NUDE,10-2-6800034914,68,นำเข้า,อนุมัติ,25/9/2568,24/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU YUMING BIOTECHNOLOGY CO., LTD. 2/F TO 5/F , BUILDING B, NO.22, CHUANGYUAN ROAD, SHIBI SUBDISTRICT, PANYU DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000349141062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เมคอัพ โน เมคอัพ พาวเดอร์ ฟาวน์เดชั่น เบอร์ 03 ไลท์ เนเชอรัล MAKEUP NO MAKEUP POWDER FOUNDATION NO. 03 LIGHT NATURAL,10-2-6800034916,68,นำเข้า,อนุมัติ,25/9/2568,24/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU YUMING BIOTECHNOLOGY CO., LTD. 2/F TO 5/F , BUILDING B, NO.22, CHUANGYUAN ROAD, SHIBI SUBDISTRICT, PANYU DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000349161062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เมคอัพ โน เมคอัพ พาวเดอร์ ฟาวน์เดชั่น เบอร์ 04 วอร์ม เบจ MAKEUP NO MAKEUP POWDER FOUNDATION NO. 04 WARM BEIGE,10-2-6800034919,68,นำเข้า,อนุมัติ,25/9/2568,24/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU YUMING BIOTECHNOLOGY CO., LTD. 2/F TO 5/F , BUILDING B, NO.22, CHUANGYUAN ROAD, SHIBI SUBDISTRICT, PANYU DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000349191062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เมคอัพ โน เมคอัพ พาวเดอร์ ฟาวน์เดชั่น เบอร์ 05 โกลเด็น แทน MAKEUP NO MAKEUP POWDER FOUNDATION NO. 05 GOLDEN TAN,10-2-6800034920,68,นำเข้า,อนุมัติ,25/9/2568,24/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU YUMING BIOTECHNOLOGY CO., LTD. 2/F TO 5/F , BUILDING B, NO.22, CHUANGYUAN ROAD, SHIBI SUBDISTRICT, PANYU DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000349201062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,แมต แอนด์ ไลท์ เวลเว็ท ลิป MATTE & LIGHT VELVET LIP,10-2-6800036769,68,นำเข้า,อนุมัติ,10/10/2568,9/10/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU YUMING BIOTECHNOLOGY CO., LTD. 2/F TO 5/F , BUILDING B, NO.22, CHUANGYUAN ROAD, SHIBI SUBDISTRICT, PANYU DISTRICT, GUANGZHOU CITY, GUANGDONG PROVINCE GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000367691062143018C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,มิกซี่ พิกซี่ อายแชโดว์ พาเลตต์ เบอร์ 01 ครัช ออน ยู MIXY PIXY EYESHADOW PALETTE NO. 01 CRUSH ON YOU,10-2-6800035814,68,นำเข้า,อนุมัติ,2/10/2568,1/10/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU COSORAN COSMETICS CO., LTD R601 6TH,F,R501 5TH,F,R401 4TH,F,R201 2ND.,F,R101 1ST.,F,THE 12TH BLDG, THE 3RD PHASE BUILT 4TH FACTORY, HUINI INDUSTRIAL PARK,NO.17 DABU RD.,XIUQUAN STREET,HUADU DISTRICT, GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000358141062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,มิกซี่ พิกซี่ อายแชโดว์ พาเลตต์ เบอร์ 02 สวูน วิธ มี MIXY PIXY EYESHADOW PALETTE NO. 02 SWOON WITH ME,10-2-6800035974,68,นำเข้า,อนุมัติ,3/10/2568,2/10/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU COSORAN COSMETICS CO., LTD R601 6TH,F,R501 5TH,F,R401 4TH,F,R201 2ND.,F,R101 1ST.,F,THE 12TH BLDG, THE 3RD PHASE BUILT 4TH FACTORY, HUINI INDUSTRIAL PARK,NO.17 DABU RD.,XIUQUAN STREET,HUADU DISTRICT, GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000359741062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,มิกซี่ พิกซี่ อายแชโดว์ พาเลตต์ เบอร์ 03 ฟอล ฟอร์ ยู MIXY PIXY EYESHADOW PALETTE NO. 03 FALL FOR YOU,10-2-6800035975,68,นำเข้า,อนุมัติ,3/10/2568,2/10/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU COSORAN COSMETICS CO., LTD R601 6TH,F,R501 5TH,F,R401 4TH,F,R201 2ND.,F,R101 1ST.,F,THE 12TH BLDG, THE 3RD PHASE BUILT 4TH FACTORY, HUINI INDUSTRIAL PARK,NO.17 DABU RD.,XIUQUAN STREET,HUADU DISTRICT, GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000359751062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,มอร์นิ่ง มิสตี้ ไฮท์ส แฮนด์ ครีม MORNING MISTY HEIGHTS HAND CREAM,10-2-6800035721,68,นำเข้า,อนุมัติ,1/10/2568,30/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU ORCHARD AROMATHERAPY & SKIN CARE CO., LTD. FLOORS 2-5, 2ND BUILDING, NO. 133-1 GUANGCHEN ROAD, ZHONGLUOTAN, BAIYUN DISTRICT GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000357211062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เพอร์เฟกต์ ฟลิค อายไลเนอร์ เบอร์ 01 แบล็คกี้ แบล็ค PERFECT FLICK EYELINER NO.01 BLACKY BLACK,10-2-6800035773,68,นำเข้า,อนุมัติ,1/10/2568,30/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU COSORAN COSMETICS CO., LTD R601 6TH,F,R501 5TH,F,R401 4TH,F,R201 2ND.,F,R101 1ST.,F,THE 12TH BLDG, THE 3RD PHASE BUILT 4TH FACTORY, HUINI INDUSTRIAL PARK,NO.17 DABU RD.,XIUQUAN STREET,HUADU DISTRICT, GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000357731062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,เพอร์เฟกต์ ฟลิค อายไลเนอร์ เบอร์ 02 ช็อคโก้ บราวน์ PERFECT FLICK EYELINER NO.02 CHOCO BROWN,10-2-6800035772,68,นำเข้า,อนุมัติ,1/10/2568,30/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU COSORAN COSMETICS CO., LTD R601 6TH,F,R501 5TH,F,R401 4TH,F,R201 2ND.,F,R101 1ST.,F,THE 12TH BLDG, THE 3RD PHASE BUILT 4TH FACTORY, HUINI INDUSTRIAL PARK,NO.17 DABU RD.,XIUQUAN STREET,HUADU DISTRICT, GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000357721062143011C,
บิวตี้ บุฟเฟต์ BEAUTY BUFFET,สกาย วิสเปอร์ แฮนด์ ครีม SKY WHISPER HAND CREAM,10-2-6800035738,68,นำเข้า,อนุมัติ,1/10/2568,30/9/2571,บริษัท บิวตี้ คอมมูนิตี้ จำกัด (มหาชน),"GUANGZHOU ORCHARD AROMATHERAPY & SKIN CARE CO., LTD. FLOORS 2-5, 2ND BUILDING, NO. 133-1 GUANGCHEN ROAD, ZHONGLUOTAN, BAIYUN DISTRICT GUANGZHOU , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000357381062143011C,
