ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
เมนโทลาทั่ม MENTHOLATUM,ลิป ฟองดูว์ (เบบี้ พิงค์) LIP FONDUE (BABY PINK),10-2-6800005562,68,นำเข้า,อนุมัติ,19/2/2568,18/2/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"ROHTO PHARMACEUTICAL CO., LTD. 1-8-1 , TATSUMI-NISHI , IKUNO-KU OSAKA 544-8666, JAPAN",,U1CM00010268000055621054003201C,
เมนโทลาทั่ม MENTHOLATUM,ลิป ฟองดูว์ (นู้ด เบจ) LIP FONDUE (NUDE BEIGE),10-2-6800005505,68,นำเข้า,อนุมัติ,19/2/2568,18/2/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"ROHTO PHARMACEUTICAL CO., LTD. 1-8-1 , TATSUMI-NISHI , IKUNO-KU OSAKA 544-8666, JAPAN",,U1CM00010268000055051054003201C,
เมนโทลาทั่ม MENTHOLATUM,ลิป ฟองดูว์ (พลัม เรด) LIP FONDUE (PLUM RED),10-2-6800005578,68,นำเข้า,อนุมัติ,19/2/2568,18/2/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"ROHTO PHARMACEUTICAL CO., LTD. 1-8-1 , TATSUMI-NISHI , IKUNO-KU OSAKA 544-8666, JAPAN",,U1CM00010268000055781054003201C,
เมนโทลาทั่ม MENTHOLATUM,ลิป เพอร์เฟคเตอร์ เซรั่ม ลิป เจล - ไฮยา คอลลาเจน LIP PERFECTOR SERUM LIP GEL - HYA COLLAGEN,10-2-6800005205,68,นำเข้า,อนุมัติ,17/2/2568,16/2/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"MENTHOLATUM (CHINA) PHARMACEUTICALS CO. LTD. THE SECOND INDUSTRIAL ESTATES. SAN XIANG. ZHONGSHAN. GUANGDONG , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000052051054003201C,
เมนโทลาทั่ม MENTHOLATUM,ลิป เพอร์เฟคเตอร์ เซรั่ม ลิป เจล - ไวต้า ควอด LIP PERFECTOR SERUM LIP GEL - VITA QUAD,10-2-6800005239,68,นำเข้า,ยกเลิก (30/4/2568),17/2/2568,30/4/2568,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,-,,U1CM00010268000052391054003201C,
เมนโทลาทั่ม MENTHOLATUM,ลิป เพอร์เฟคเตอร์ เซรั่ม ลิป เจล - ไวต้า ควอด LIP PERFECTOR SERUM LIP GEL - VITA QUAD,10-2-6800015098,68,นำเข้า,อนุมัติ,6/5/2568,5/5/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"MENTHOLATUM (CHINA) PHARMACEUTICALS CO. LTD. THE SECOND INDUSTRIAL ESTATES. SAN XIANG. ZHONGSHAN. GUANGDONG , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000150981068047331C,
เมนโทลาทั่ม แอคเน่ส์ MENTHOLATUM ACNES,เคลียร์ แอนด์ ไวท์เทนนิ่ง คลีนเซอร์ CLEAR & WHITENING CLEANSER,10-2-6800015131,68,นำเข้า,อนุมัติ,6/5/2568,5/5/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"MENTHOLATUM (CHINA) PHARMACEUTICALS CO. LTD. THE SECOND INDUSTRIAL ESTATES. SAN XIANG. ZHONGSHAN. GUANGDONG , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000151311068047331C,
