ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
เอ็มดีโพรดักส์ MDPRODUCTS,แฮร์ แอนด์ แคร์ แชมพู HAIR & CARE SHAMPOO,73-1-6800022251,68,ผลิต,อนุมัติ,16/7/2568,15/7/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เอ็มดีโปรดักส์ แอนด์ เซอร์วิส จำกัด,U1CM00073168000222517362000251C,
เอ็มดีโพรดักส์ MDPRODUCTS,มีแฮร์ โทนิก เซรั่ม MEHAIR TONIC SERUM,73-1-6800028162,68,ผลิต,อนุมัติ,2/9/2568,1/9/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เอ็มดีโปรดักส์ แอนด์ เซอร์วิส จำกัด,U1CM00073168000281627362000251C,
เมอร์คิวลิ MERCURI,โซป วิธ อัลมอนด์ แอนด์ วอลนัท สครับส์ SOAP WITH ALMOND & WALNUT SCRUBS,73-1-6800022174,68,ผลิต,อนุมัติ,16/7/2568,15/7/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท อิสระ อิสระ จำกัด,U1CM00073168000221747362000251C,
โมปู แคร์ MOPOO CARE,คอนดิชั่นเนอร์ CONDITIONER,73-1-6800001264,68,ผลิต,อนุมัติ,14/1/2568,13/1/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,,U1CM00073168000012647362000251C,
โมปู แคร์ MOPOO CARE,ออกานิกส์ แชมพู ORGANIC SHAMPOO,73-1-6800004311,68,ผลิต,อนุมัติ,9/2/2568,8/2/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,,U1CM00073168000043117362000251C,
โมปู แคร์ MOPOO CARE,ออกานิกส์ คอนดิชั่นเนอร์ ORGANICS CONDITIONER,73-1-6800007650,68,ผลิต,อนุมัติ,8/3/2568,7/3/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,,U1CM00073168000076507362000251C,
มอลโร่ MORRO,อโรม่า บอดี้ ชาวเวอร์ เจล AROMA BODY SHOWER GEL,73-1-6800019508,68,ผลิต,อนุมัติ,23/6/2568,22/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เจน เอ็นเตอร์ไพรส์ จำกัด,U1CM00073168000195087362000251C,
มันจิมส์ MUNJIMS,เซรั่มเจล SERUM GEL,73-1-6800001903,68,ผลิต,อนุมัติ,20/1/2568,19/1/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,นางสาว ปรีญานาฏ อมรรักษกุล,U1CM00073168000019037362000251C,
นางซิน NANGZIN,เนล เซรั่ม NAIL SERUM,73-1-6800017677,68,ผลิต,อนุมัติ,9/6/2568,8/6/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เดอะ พีนิตี้ จำกัด,U1CM00073168000176777362000251C,
นี้ดส์ สกินแคร์ NEEDS SKINCARE,บี 3 มอยซ์เจอร์ไรท์เซอร์ ครีม B 3 MOISTURIZER CREAM,73-1-6800028166,68,ผลิต,อนุมัติ,2/9/2568,1/9/2571,บริษัท ออกานิกส์ คอสเม่ จำกัด,-,บริษัท เอ็น.เอส.แอนด์ บิวตี้ อินโนเวชั่น จำกัด,U1CM00073168000281667362000251C,
