ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,ไฮดราเฟนซ์ ไบรท์เทนนิ่ง แอนด์ สปอต เฟด มาส์ก HYDRAFENCETM BRIGHTENING & SPOT FADE MASK,13-1-6800032490,68,ผลิต,อนุมัติ,7/10/2568,6/10/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000324901366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน คัลเลอร์ การ์ด แฮร ์ทรีตเมนต์ มาส์ก KERATIN COLOR GUARD HAIR TREATMENT MASK,13-1-6800019854,68,ผลิต,ยกเลิก (25/7/2568),25/6/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000198541366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน คัลเลอร์ การ์ด แฮร ์ทรีตเมนต์ มาส์ก KERATIN COLOR GUARD HAIR TREATMENT MASK,13-1-6800026769,68,ผลิต,อนุมัติ,22/8/2568,21/8/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000267691366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน สมูธ รีแพร์ แฮร ์ทรีตเมนต์ มาส์ก KERATIN SMOOTH REPAIR HAIR TREATMENT MASK,13-1-6800020604,68,ผลิต,ยกเลิก (25/7/2568),2/7/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000206041366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน สมูธ รีแพร์ แฮร ์ทรีตเมนต์ มาส์ก KERATIN SMOOTH REPAIR HAIR TREATMENT MASK,13-1-6800026771,68,ผลิต,ยกเลิก (5/9/2568),22/8/2568,5/9/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000267711366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน สมูธ รีแพร์ แฮร ์ทรีตเมนต์ มาส์ก KERATIN SMOOTH REPAIR HAIR TREATMENT MASK,13-1-6800029889,68,ผลิต,อนุมัติ,16/9/2568,15/9/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000298891366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน วอลุ่ม สเตร็งธ์ แฮร ์ทรีตเมนต์ มาส์ก KERATIN VOLUME STRENGTH HAIR TREATMENT MASK,13-1-6800020603,68,ผลิต,ยกเลิก (25/7/2568),2/7/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000206031366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,เคราติน วอลุ่ม สเตร็งธ์ แฮร ์ทรีตเมนต์ มาส์ก KERATIN VOLUME STRENGTH HAIR TREATMENT MASK,13-1-6800026770,68,ผลิต,อนุมัติ,22/8/2568,21/8/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000267701366000701C,
โจจิ ซีเคร็ท ยัง JOJI SECRET YOUNG,แลคโต พีดีอาร์เอ็น แอนตี้-เอจจิ้ง ช็อต เซรั่ม LACTO PDRN ANTI-AGING SHOT SERUM,13-1-6800023740,68,ผลิต,อนุมัติ,29/7/2568,28/7/2571,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000237401366000701C,
โจจิซีเคร็ท ยัง JOJI SECRET YOUNG,เลม่อน ทาร์ต คูลลิ่ง เอสเซนส์ มาส์ก LEMON TART COOLING ESSENCE MASK,13-1-6800019746,68,ผลิต,ยกเลิก (25/7/2568),25/6/2568,25/7/2568,บริษัท โทฟู สกินแคร์ จำกัด,-,,U1CM00013168000197461366000701C,
