ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,แอคเน่ เฮิร์บ โซพ ACNE HERB SOAP,11-1-6800005851,68,ผลิต,อนุมัติ,21/2/2568,20/2/2571,บริษัท เอส ที เอส คอนซูเมอร์ โปรดักส์ จำกัด,-,บริษัท ไทยเนเชอร์รอล เอสเซ้นส์ จำกัด,U1CM00011168000058511052004111C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,แอนตี้ แฮร์ฟอล แชมพู ANTI HAIR FALL SHAMPOO,20-1-6800004622,68,ผลิต,อนุมัติ,11/2/2568,10/2/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000046221053003981C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,บัตเตอร์ฟลาย พี แฮร์โค้ด พลัส โคโคนัท ออยล์ BUTTERFLY PEA HAIR COAT PLUS COCONUT OIL,20-1-6800024327,68,ผลิต,อนุมัติ,2/8/2568,1/8/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000243271053003981C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,แฮร์โทนิคคอนเซนเทรต HAIR TONIC CONCENTRATE,20-1-6800001673,68,ผลิต,อนุมัติ,17/1/2568,16/1/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000016731053003981C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,เฮนนา & จินเจอร์ แชมพู คัลเลอร์ 3 อิน 1 เอ็น 1 HENNA & GINGER SHAMPOO COLOR 3 IN 1 N1,20-1-6800020894,68,ผลิต,อนุมัติ,4/7/2568,3/7/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000208941053003981C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,แชมพูประคำดีควาย ผสมน้ำมันงา SOAPBERRY AND SESAME OIL SHAMPOO,20-1-6800023756,68,ผลิต,อนุมัติ,30/7/2568,29/7/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000237561053003981C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,น้ำมันงาดำสปา SPA BLACK SESAME OIL,20-1-6800022704,68,ผลิต,อนุมัติ,21/7/2568,20/7/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000227041053003981C,
เนเชอร์รอล เอสเซ้นส์ NATURAL ESSENCES,ซันฟาว์เวอร์ แฮร์โค้ด SUNFLOWER HAIR COAT,20-1-6800024328,68,ผลิต,อนุมัติ,2/8/2568,1/8/2571,นางสาวอรุณี ทองสว่าง (ชมรมศึกษาพันธุ์พืชไทย),-,,U1CM00020168000243281053003981C,
