ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค บัตเตอร์ฟลาย พี แอนด์ เฮนน่า เฮอร์บัล แชมพู แอนด์ คอนดิชันเนอร์ ORGANIC BUTTERFLY PEA & HENNA HERBAL SHAMPOO AND CONDITIONER,11-1-6800033765,68,ผลิต,อนุมัติ,17/10/2568,16/10/2571,บริษัท สเปเชียลตี้ อินโนเวชั่น จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000337651058009781C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค โคโคนัท แอนด์ อะโวคาโด แฮร์ ทรีทเม้นท์ ORGANIC COCONUT & AVOCADO HAIR TREATMENT,11-1-6800027795,68,ผลิต,อนุมัติ,29/8/2568,28/8/2571,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000277951061227311C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค โคโคนัท แอนด์ อะโวคาโด อินเทนซ์ แฮร์ มาส์ก ORGANIC COCONUT & AVOCADO INTENSE HAIR MASK,11-1-6800027797,68,ผลิต,อนุมัติ,29/8/2568,28/8/2571,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000277971061227311C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค โคโคนัท แอนด์ อะโวคาโด แชมพู ORGANIC COCONUT & AVOCADO SHAMPOO,11-1-6800025280,68,ผลิต,อนุมัติ,8/8/2568,7/8/2571,บริษัท สเปเชียลตี้ อินโนเวชั่น จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000252801058009781C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค ลีช ไลม์ แอนด์ เซนเทลลา เฮอร์บัล คอนดิชันเนอร์ ORGANIC LEECH LIME & CENTELLA HERBAL CONDITIONER,11-1-6800025291,68,ผลิต,ยกเลิก (14/8/2568),8/8/2568,14/8/2568,บริษัท สเปเชียลตี้ อินโนเวชั่น จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000252911058009781C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค ลีช ไลม์ แอนด์ เซนเทลลา เฮอร์บัล คอนดิชันเนอร์ ORGANIC LEECH LIME & CENTELLA HERBAL CONDITIONER,11-1-6800025754,68,ผลิต,อนุมัติ,14/8/2568,13/8/2571,บริษัท สเปเชียลตี้ อินโนเวชั่น จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000257541058009781C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค ลีช ไลม์ แอนด์ เซนเทลลา เฮอร์บัล แชมพู ORGANIC LEECH LIME & CENTELLA HERBAL SHAMPOO,11-1-6800025289,68,ผลิต,อนุมัติ,8/8/2568,7/8/2571,บริษัท สเปเชียลตี้ อินโนเวชั่น จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000252891058009781C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ออร์แกนิค ลีชไลม์ แอนด์ เซนเทลลา เฮอร์บัล แชมพู แอนด์ คอนดิชันเนอร์ ORGANIC LEECH LIME & CENTELLA HERBAL SHAMPOO AND CONDITIONER,11-1-6800033758,68,ผลิต,อนุมัติ,17/10/2568,16/10/2571,บริษัท สเปเชียลตี้ อินโนเวชั่น จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00011168000337581058009781C,
เขาค้อทะเลภู KHAOKHO TALAYPU,พีซฟูล อีฟนิ่ง เซนต์ ออยล์ PEACEFUL EVENING SCENT OIL,13-1-6800029572,68,ผลิต,อนุมัติ,12/9/2568,11/9/2571,บริษัท แอสทริด ลาบัว จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00013168000295721365000111C,
เขาค้อทะเลภู KHAOKHO TALAYPU,เซอรีน มอร์นิ่ง เซนต์ ฟราแกรนซ์ ออยล์ SERENE MORNING SCENT FRAGRANCE OIL,14-1-6800021388,68,ผลิต,อนุมัติ,9/7/2568,8/7/2571,บริษัท อุตสาหกรรมเครื่องหอมไทย-จีน จำกัด,-,,U1CM00014168000213881052000871C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ไซเลนต์ บลูม เซนต์ ฟราแกรนซ์ ออยล์ SILENT BLOOM SCENT FRAGRANCE OIL,14-1-6800016650,68,ผลิต,อนุมัติ,29/5/2568,28/5/2571,บริษัท อุตสาหกรรมเครื่องหอมไทย-จีน จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00014168000166501052000871C,
เขาค้อทะเลภู KHAOKHO TALAYPU,สทิล บลูม เซนต์ ฟราแกรนซ์ ออยล์ STILL BLOOM SCENT FRAGRANCE OIL,14-1-6800021385,68,ผลิต,อนุมัติ,9/7/2568,8/7/2571,บริษัท อุตสาหกรรมเครื่องหอมไทย-จีน จำกัด,-,,U1CM00014168000213851052000871C,
เขาค้อทะเลภู KHAOKHO TALAYPU,ทไวไลต์ เซนต์ ฟราแกรนซ์ ออยล์ TWILIGHT SCENT FRAGRANCE OIL,14-1-6800016649,68,ผลิต,อนุมัติ,29/5/2568,28/5/2571,บริษัท อุตสาหกรรมเครื่องหอมไทย-จีน จำกัด,-,บริษัท ผลิตภัณฑ์ ธรรมชาติ ทะเลภู จำกัด,U1CM00014168000166491052000871C,
