ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
โซลา SOLA,กาแลคโต คลีนซิ่ง บาล์ม ทู โฟม GALACTO CLEANSING BALM TO FOAM,10-2-6800027883,68,นำเข้า,อนุมัติ,5/8/2568,4/8/2571,บริษัท โซบิวตี้ จำกัด,"KN INTERNATIONAL CO.,LTD. UNIT NO.549 2ND PRUGIO-CITY, NONHYUN-DONG, NAMDONG-GU INCHEON , KOREA, SOUTH",,U1CM00010268000278831060503081C,
โซลา SOLA,ไพรเมอร์ เพรส เพาเดอร์ แมท เอสฟีเอฟ 50 พีเอ+++ PRIMER PRESSED POWDER MATTE SPF50PA+++,10-2-6800012531,68,นำเข้า,อนุมัติ,16/4/2568,15/4/2571,บริษัท โซบิวตี้ จำกัด,"KN INTERNATIONAL CO.,LTD. UNIT NO.549 2ND PRUGIO-CITY, NONHYUN-DONG, NAMDONG-GU INCHEON , KOREA, SOUTH",,U1CM00010268000125311060503081C,
โซลา SOLA,ยูซุ เจลลี่ ดับเบิ้ล คลีนเซอร์ YUZU JELLY DOUBLE CLEANSER,10-2-6800004096,68,นำเข้า,อนุมัติ,4/2/2568,3/2/2571,บริษัท โซบิวตี้ จำกัด,"KN INTERNATIONAL CO.,LTD. UNIT NO.549 2ND PRUGIO-CITY, NONHYUN-DONG, NAMDONG-GU INCHEON , KOREA, SOUTH",,U1CM00010268000040961060503081C,
โซลา SOLA,ยูซุ เปปไทด์ ครีม YUZU PEPTIDE CREAM,10-2-6800009029,68,นำเข้า,ยกเลิก (4/6/2568),18/3/2568,4/6/2568,บริษัท โซบิวตี้ จำกัด,-,,U1CM00010268000090291060503081C,
โซลา SOLA,ยูซุ เปปไทด์ ครีม YUZU PEPTIDE CREAM,10-2-6800019373,68,นำเข้า,อนุมัติ,5/6/2568,4/6/2571,บริษัท โซบิวตี้ จำกัด,"KN INTERNATIONAL CO.,LTD. UNIT NO.549 2ND PRUGIO-CITY, NONHYUN-DONG, NAMDONG-GU INCHEON , KOREA, SOUTH",,U1CM00010268000193731060503081C,
