ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
บีไวลด์ BEWILD,ดิวอี้ กลอส สติ๊ก DEWY GLOSS STICK,10-2-6800020498,68,นำเข้า,อนุมัติ,13/6/2568,12/6/2571,บริษัท คอมเม็ทส์ อินเตอร์เทรด จำกัด,"ZHEJIANG CHEERFLOR COSMETICS CO., LTD. NO. 35 WUHUA ROAD, HEYETANG INDUSTRIAL PARK, YIWU CITY, ZHEJIANG PROVINCE 322000, PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000204981052016342C,
บีไวลด์ BEWILD,ฟรุตตี้ บาล์ม บลัช FRUITY BALM BLUSH,11-1-6800029048,68,ผลิต,อนุมัติ,9/9/2568,8/9/2571,บริษัท ไอซีที แมนูแฟคเจอริ่ง จำกัด,-,บริษัท เจอร์นี่ อะครอส จำกัด,U1CM00011168000290481163000282C,
บีไวลด์ BEWILD,โกลว์ เพลย์ ลิป ทินท์ ออยล์ GLOW PLAY LIP TINT OIL,11-1-6800013522,68,ผลิต,อนุมัติ,2/5/2568,1/5/2571,บริษัท ไอซีที แมนูแฟคเจอริ่ง จำกัด,-,บริษัท เจอร์นี่ อะครอส จำกัด,U1CM00011168000135221163000282C,
บีไวลด์ BEWILD,ร็อค อะ แลช ROCK A LASH,11-1-6800008786,68,ผลิต,อนุมัติ,18/3/2568,17/3/2571,บริษัท ไอซีที แมนูแฟคเจอริ่ง จำกัด,-,บริษัท เจอร์นี่ อะครอส จำกัด,U1CM00011168000087861163000281C,
บีไวลด์ BEWILD,ซีเครท อาย เมกเกอร์ #01 เอเอ็ม SECRET EYE MAKER #01 AM,10-2-6800018370,68,นำเข้า,อนุมัติ,28/5/2568,27/5/2571,บริษัท คอมเม็ทส์ อินเตอร์เทรด จำกัด,"NINGBO EYECOS COSMETIC CO., LTD. NO. 1-1, EXPRESSWAY LINK, XINDONGWU VILLAGE, MOUSHAN TOWN, YUYAO CITY, NINGBO CITY ZHEJIANG PROVINCE , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000183701052016341C,
บีไวลด์ BEWILD,ซีเครท อาย เมกเกอร์ #02 พีเอ็ม SECRET EYE MAKER #02 PM,10-2-6800018371,68,นำเข้า,อนุมัติ,28/5/2568,27/5/2571,บริษัท คอมเม็ทส์ อินเตอร์เทรด จำกัด,"NINGBO EYECOS COSMETIC CO., LTD. NO. 1-1, EXPRESSWAY LINK, XINDONGWU VILLAGE, MOUSHAN TOWN, YUYAO CITY, NINGBO CITY ZHEJIANG PROVINCE , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000183711052016341C,
บีไวลด์ BEWILD,สกินซีลเลอร์ SKINCEALER,11-1-6800022609,68,ผลิต,อนุมัติ,18/7/2568,17/7/2571,บริษัท ไอซีที แมนูแฟคเจอริ่ง จำกัด,-,บริษัท เจอร์นี่ อะครอส จำกัด,U1CM00011168000226091163000283C,
บีไวลด์ BEWILD,ชูการ์ โกลว์ SUGAR GLOW,11-1-6800012240,68,ผลิต,อนุมัติ,22/4/2568,21/4/2571,บริษัท ไอซีที แมนูแฟคเจอริ่ง จำกัด,-,บริษัท เจอร์นี่ อะครอส จำกัด,U1CM00011168000122401163000282C,
