ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
ลิปไอซ์ LIPICE,เมจิค คัลเลอร์ คริสตัล พิงค์ - พิงค์ MAGIC COLOR CRYSTAL PINK - PINK,10-2-6800036435,68,นำเข้า,อนุมัติ,8/10/2568,7/10/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"MENTHOLATUM (CHINA) PHARMACEUTICALS CO. LTD. THE SECOND INDUSTRIAL ESTATES. SAN XIANG. ZHONGSHAN. GUANGDONG , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000364351068047331C,
ลิปไอซ์ LIPICE,เมจิค คัลเลอร์ ปราศจากน้ำหอม MAGIC COLOR FRAGRANCE FREE,10-2-6800036485,68,นำเข้า,อนุมัติ,8/10/2568,7/10/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"MENTHOLATUM (CHINA) PHARMACEUTICALS CO. LTD. THE SECOND INDUSTRIAL ESTATES. SAN XIANG. ZHONGSHAN. GUANGDONG , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000364851068047331C,
ลิปไอซ์ LIPICE,เมจิค คัลเลอร์ สตรอเบอร์รี่ MAGIC COLOR STRAWBERRY,10-2-6800036464,68,นำเข้า,อนุมัติ,8/10/2568,7/10/2571,บริษัท โรห์โต้-เมนโทลาทั่ม (ประเทศไทย) จำกัด,"MENTHOLATUM (CHINA) PHARMACEUTICALS CO. LTD. THE SECOND INDUSTRIAL ESTATES. SAN XIANG. ZHONGSHAN. GUANGDONG , PEOPLE’S REPUBLIC OF CHINA",,U1CM00010268000364641068047331C,
