ชื่อการค้า,ชื่อเครื่องสำอาง,เลขที่ใบรับจดแจ้ง,ปีที่จดแจ้ง,ประเภทการจดแจ้ง,สถานะใบรับจดแจ้ง,วันที่อนุญาต,วันที่หมดอายุ,ชื่อผู้ประกอบการ,ชื่อและที่อยู่ผู้ผลิตต่างประเทศ,ชื่อผู้ว่าจ้างผลิต,เลขอ้างอิงสำหรับ,SKUs
เดอ ลีฟ DE LEAF,พอมิกราเนท โฟมล้างหน้า โกลว์ แอนด์ เฟิร์ม เซรั่ม-อิน-วิป POMEGRANATE GLOW & FIRM SERUM-IN-WHIP CLEANSING FOAM,11-1-6800002506,68,ผลิต,ยกเลิก (15/10/2568),23/1/2568,15/10/2568,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,บริษัท มีความสุขทุกวัน จำกัด,U1CM00011168000025061061227311C,
เดอ ลีฟ DE LEAF,พอมิกราเนท โฟมล้างหน้า โกลว์ แอนด์ เฟิร์ม เซรั่ม-อิน-วิป POMEGRANATE GLOW & FIRM SERUM-IN-WHIP CLEANSING FOAM,11-1-6800033410,68,ผลิต,ยกเลิก (17/10/2568),15/10/2568,17/10/2568,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,,U1CM00011168000334101061227311C,
เดอ ลีฟ DE LEAF,พอมิกราเนท โฟมล้างหน้า โกลว์ แอนด์ เฟิร์ม เซรั่ม-อิน-วิป POMEGRANATE GLOW & FIRM SERUM-IN-WHIP CLEANSING FOAM,11-1-6800033753,68,ผลิต,อนุมัติ,17/10/2568,16/10/2571,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,บริษัท มีความสุขทุกวัน จำกัด,U1CM00011168000337531061227311C,
เดอ ลีฟ DE LEAF,ทานาคา ไบรท์ แอนด์ สมูท เซรั่ม ชาวเวอร์ ครีม THANAKA BRIGHT AND SMOOTH SERUM SHOWER CREAM,11-1-6800021263,68,ผลิต,อนุมัติ,8/7/2568,7/7/2571,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,บริษัท มีความสุขทุกวัน จำกัด,U1CM00011168000212631061227311C,
เดอลีฟ DE LEAF,ทานาคา มอยส์เจอร์ไรซิ่ง แอนด์ ไบรท์เทนนิ่ง โซป THANAKA MOISTURIZING & BRIGHTENING SOAP,14-1-6800021533,68,ผลิต,อนุมัติ,10/7/2568,9/7/2571,บริษัท บางกอก โซป จำกัด,-,บริษัท มีความสุขทุกวัน จำกัด,U1CM00014168000215331468000031C,
เดอ ลีฟ DE LEAF,ทานาคา โฟมล้างหน้า ไวท์ แอนด์ เคลียร์ เซรั่ม-อิน-วิป THANAKA WHITE & CLEAR SERUM-IN-WHIP CLEANSING FOAM,11-1-6800033408,68,ผลิต,ยกเลิก (17/10/2568),15/10/2568,17/10/2568,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,,U1CM00011168000334081061227311C,
เดอ ลีฟ DE LEAF,ทานาคา โฟมล้างหน้า ไวท์ แอนด์ เคลียร์ เซรั่ม-อิน-วิป THANAKA WHITE & CLEAR SERUM-IN-WHIP CLEANSING FOAM,11-1-6800033751,68,ผลิต,อนุมัติ,17/10/2568,16/10/2571,บริษัท อินเตอร์เนชั่นแนล แลบบอราทอรีส์ จำกัด,-,บริษัท มีความสุขทุกวัน จำกัด,U1CM00011168000337511061227311C,
